id,taxon,Lon,Lat,elevation,elev_n00w060,elev_n00w090,elev_n00w120,elev_n30w120,elev_s30w060,elev_s30w090,elev_s60w060,elev_s60w090
9620,Solanum_hjertingii,-115.128,32.5082,17,NA,NA,NA,17,NA,NA,NA,NA
516873,Solanum_stoloniferum,-115.1272,32.598,18,NA,NA,NA,18,NA,NA,NA,NA
496178,Solanum_demissum,-117.072,32.5026,203,NA,NA,NA,203,NA,NA,NA,NA
496179,Solanum_demissum,-117.072,32.5026,203,NA,NA,NA,203,NA,NA,NA,NA
496180,Solanum_demissum,-117.072,32.5026,203,NA,NA,NA,203,NA,NA,NA,NA
60935,Solanum_candolleanum,-94.4153,39.0936,316,NA,NA,NA,316,NA,NA,NA,NA
6904,Solanum_stoloniferum,-112.122,33.6852,421,NA,NA,NA,421,NA,NA,NA,NA
7203,Solanum_stoloniferum,-99.9018,31.9686,571,NA,NA,NA,571,NA,NA,NA,NA
527593,Solanum_stoloniferum,-109.887,32.9332,848,NA,NA,NA,848,NA,NA,NA,NA
6914,Solanum_stoloniferum,-109.828,32.8962,867,NA,NA,NA,867,NA,NA,NA,NA
6926,Solanum_stoloniferum,-109.828,32.8962,867,NA,NA,NA,867,NA,NA,NA,NA
120445,Solanum_stoloniferum,-103.8,30.92,1048,NA,NA,NA,1048,NA,NA,NA,NA
110624,Solanum_stoloniferum,-103.8,30.92,1048,NA,NA,NA,1048,NA,NA,NA,NA
530512,Solanum_stoloniferum,-111.787,32.097,1066,NA,NA,NA,1066,NA,NA,NA,NA
120446,Solanum_stoloniferum,-103.8,30.88,1114,NA,NA,NA,1114,NA,NA,NA,NA
58677,Solanum_iopetalum,-106.446,31.7463,1127,NA,NA,NA,1127,NA,NA,NA,NA
48785,Solanum_verrucosum,-106.414,31.6147,1181,NA,NA,NA,1181,NA,NA,NA,NA
48786,Solanum_verrucosum,-106.414,31.6147,1181,NA,NA,NA,1181,NA,NA,NA,NA
516870,Solanum_stoloniferum,-107.3166,30.8333,1227,NA,NA,NA,1227,NA,NA,NA,NA
121394,Solanum_stoloniferum,-110.42,32.25,1229,NA,NA,NA,1229,NA,NA,NA,NA
121395,Solanum_stoloniferum,-110.42,32.25,1229,NA,NA,NA,1229,NA,NA,NA,NA
111573,Solanum_stoloniferum,-110.42,32.25,1229,NA,NA,NA,1229,NA,NA,NA,NA
111574,Solanum_stoloniferum,-110.42,32.25,1229,NA,NA,NA,1229,NA,NA,NA,NA
527592,Solanum_stoloniferum,-110.8443,31.524397,1233,NA,NA,NA,1233,NA,NA,NA,NA
530394,Solanum_stoloniferum,-106.6833,31.7,1237,NA,NA,NA,1237,NA,NA,NA,NA
530395,Solanum_stoloniferum,-106.6833,31.7,1237,NA,NA,NA,1237,NA,NA,NA,NA
7207,Solanum_stoloniferum,-110.749,31.5433,1243,NA,NA,NA,1243,NA,NA,NA,NA
7052,Solanum_stoloniferum,-110.422,32.2549,1244,NA,NA,NA,1244,NA,NA,NA,NA
7141,Solanum_stoloniferum,-110.422,32.2549,1244,NA,NA,NA,1244,NA,NA,NA,NA
121377,Solanum_stoloniferum,-110.75,31.54,1254,NA,NA,NA,1254,NA,NA,NA,NA
111556,Solanum_stoloniferum,-110.75,31.54,1254,NA,NA,NA,1254,NA,NA,NA,NA
4534,Solanum_stoloniferum,-109.894,32.2442,1273,NA,NA,NA,1273,NA,NA,NA,NA
530348,Solanum_stoloniferum,-109.7493,31.8782,1319,NA,NA,NA,1319,NA,NA,NA,NA
530349,Solanum_stoloniferum,-109.7493,31.878197,1319,NA,NA,NA,1319,NA,NA,NA,NA
530350,Solanum_stoloniferum,-109.7493,31.878197,1319,NA,NA,NA,1319,NA,NA,NA,NA
530351,Solanum_stoloniferum,-109.7493,31.878197,1319,NA,NA,NA,1319,NA,NA,NA,NA
6988,Solanum_stoloniferum,-110.341,31.6321,1325,NA,NA,NA,1325,NA,NA,NA,NA
7112,Solanum_stoloniferum,-110.341,31.6321,1325,NA,NA,NA,1325,NA,NA,NA,NA
121384,Solanum_stoloniferum,-110.34,31.63,1326,NA,NA,NA,1326,NA,NA,NA,NA
121432,Solanum_stoloniferum,-110.34,31.63,1326,NA,NA,NA,1326,NA,NA,NA,NA
111563,Solanum_stoloniferum,-110.34,31.63,1326,NA,NA,NA,1326,NA,NA,NA,NA
111611,Solanum_stoloniferum,-110.34,31.63,1326,NA,NA,NA,1326,NA,NA,NA,NA
7319,Solanum_stoloniferum,-103.665,30.3632,1362,NA,NA,NA,1362,NA,NA,NA,NA
120400,Solanum_stoloniferum,-108.13,30.93,1363,NA,NA,NA,1363,NA,NA,NA,NA
121166,Solanum_stoloniferum,-103.67,30.36,1365,NA,NA,NA,1365,NA,NA,NA,NA
111345,Solanum_stoloniferum,-103.67,30.36,1365,NA,NA,NA,1365,NA,NA,NA,NA
149616,Solanum_stoloniferum,-111.93,34.1669,1372,NA,NA,NA,1372,NA,NA,NA,NA
7400,Solanum_stoloniferum,-106.02,33.0759,1374,NA,NA,NA,1374,NA,NA,NA,NA
121269,Solanum_stoloniferum,-106.02,33.08,1376,NA,NA,NA,1376,NA,NA,NA,NA
111448,Solanum_stoloniferum,-106.02,33.08,1376,NA,NA,NA,1376,NA,NA,NA,NA
4487,Solanum_stoloniferum,-103.946,30.8121,1381,NA,NA,NA,1381,NA,NA,NA,NA
120782,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
121255,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
110961,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
111434,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
7187,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
7189,Solanum_stoloniferum,-106.26,30,1441,NA,NA,1441,1441,NA,NA,NA,NA
121162,Solanum_stoloniferum,-103.78,30.46,1492,NA,NA,NA,1492,NA,NA,NA,NA
7229,Solanum_stoloniferum,-110.249,31.4321,1496,NA,NA,NA,1496,NA,NA,NA,NA
121368,Solanum_stoloniferum,-110.56,31.44,1500,NA,NA,NA,1500,NA,NA,NA,NA
111547,Solanum_stoloniferum,-110.56,31.44,1500,NA,NA,NA,1500,NA,NA,NA,NA
7239,Solanum_stoloniferum,-110.563,31.4426,1502,NA,NA,NA,1502,NA,NA,NA,NA
121390,Solanum_stoloniferum,-110.36,31.56,1508,NA,NA,NA,1508,NA,NA,NA,NA
121392,Solanum_stoloniferum,-110.36,31.56,1508,NA,NA,NA,1508,NA,NA,NA,NA
111569,Solanum_stoloniferum,-110.36,31.56,1508,NA,NA,NA,1508,NA,NA,NA,NA
111571,Solanum_stoloniferum,-110.36,31.56,1508,NA,NA,NA,1508,NA,NA,NA,NA
121491,Solanum_stoloniferum,-110.25,31.43,1509,NA,NA,NA,1509,NA,NA,NA,NA
111670,Solanum_stoloniferum,-110.25,31.43,1509,NA,NA,NA,1509,NA,NA,NA,NA
4568,Solanum_stoloniferum,-110.359,31.5562,1519,NA,NA,NA,1519,NA,NA,NA,NA
4569,Solanum_stoloniferum,-110.359,31.5562,1519,NA,NA,NA,1519,NA,NA,NA,NA
7381,Solanum_stoloniferum,-109.268,30.4629,1540,NA,NA,NA,1540,NA,NA,NA,NA
3564,Solanum_stoloniferum,-111.094,34.0489,1542,NA,NA,NA,1542,NA,NA,NA,NA
4471,Solanum_stoloniferum,-103.782,30.462,1546,NA,NA,NA,1546,NA,NA,NA,NA
7380,Solanum_stoloniferum,-109.262,30.5055,1547,NA,NA,NA,1547,NA,NA,NA,NA
120776,Solanum_stoloniferum,-108.14,32.51,1568,NA,NA,NA,1568,NA,NA,NA,NA
110955,Solanum_stoloniferum,-108.14,32.51,1568,NA,NA,NA,1568,NA,NA,NA,NA
7046,Solanum_stoloniferum,-108.143,32.5143,1569,NA,NA,NA,1569,NA,NA,NA,NA
120504,Solanum_stoloniferum,-109.27,30.46,1571,NA,NA,NA,1571,NA,NA,NA,NA
110683,Solanum_stoloniferum,-109.27,30.46,1571,NA,NA,NA,1571,NA,NA,NA,NA
120512,Solanum_stoloniferum,-109.26,30.51,1579,NA,NA,NA,1579,NA,NA,NA,NA
110691,Solanum_stoloniferum,-109.26,30.51,1579,NA,NA,NA,1579,NA,NA,NA,NA
120389,Solanum_stoloniferum,-110.68,31.38,1603,NA,NA,NA,1603,NA,NA,NA,NA
110568,Solanum_stoloniferum,-110.68,31.38,1603,NA,NA,NA,1603,NA,NA,NA,NA
68950,Solanum_stoloniferum,-110.838,31.75,1616,NA,NA,NA,1616,NA,NA,NA,NA
72971,Solanum_stoloniferum,-110.838,31.75,1616,NA,NA,NA,1616,NA,NA,NA,NA
98252,Solanum_stoloniferum,-110.838,31.75,1616,NA,NA,NA,1616,NA,NA,NA,NA
68798,Solanum_stoloniferum,-110.689,31.3803,1628,NA,NA,NA,1628,NA,NA,NA,NA
72800,Solanum_stoloniferum,-110.689,31.3803,1628,NA,NA,NA,1628,NA,NA,NA,NA
98404,Solanum_stoloniferum,-110.689,31.3803,1628,NA,NA,NA,1628,NA,NA,NA,NA
4521,Solanum_stoloniferum,-110.689,31.3803,1628,NA,NA,NA,1628,NA,NA,NA,NA
4542,Solanum_stoloniferum,-110.689,31.3803,1628,NA,NA,NA,1628,NA,NA,NA,NA
6885,Solanum_stoloniferum,-110.463,31.4933,1628,NA,NA,NA,1628,NA,NA,NA,NA
7047,Solanum_stoloniferum,-110.463,31.4933,1628,NA,NA,NA,1628,NA,NA,NA,NA
7048,Solanum_stoloniferum,-110.463,31.4933,1628,NA,NA,NA,1628,NA,NA,NA,NA
7122,Solanum_stoloniferum,-110.463,31.4933,1628,NA,NA,NA,1628,NA,NA,NA,NA
7351,Solanum_stoloniferum,-110.463,31.4933,1628,NA,NA,NA,1628,NA,NA,NA,NA
121415,Solanum_stoloniferum,-110.69,31.38,1631,NA,NA,NA,1631,NA,NA,NA,NA
121497,Solanum_stoloniferum,-110.69,31.38,1631,NA,NA,NA,1631,NA,NA,NA,NA
111594,Solanum_stoloniferum,-110.69,31.38,1631,NA,NA,NA,1631,NA,NA,NA,NA
111676,Solanum_stoloniferum,-110.69,31.38,1631,NA,NA,NA,1631,NA,NA,NA,NA
4548,Solanum_stoloniferum,-109.213,31.9415,1641,NA,NA,NA,1641,NA,NA,NA,NA
4566,Solanum_stoloniferum,-109.213,31.9415,1641,NA,NA,NA,1641,NA,NA,NA,NA
4554,Solanum_stoloniferum,-110.351,31.4735,1644,NA,NA,NA,1644,NA,NA,NA,NA
72890,Solanum_stoloniferum,-110.872,31.7178,1660,NA,NA,NA,1660,NA,NA,NA,NA
69149,Solanum_stoloniferum,-110.353,31.4719,1675,NA,NA,NA,1675,NA,NA,NA,NA
73185,Solanum_stoloniferum,-110.353,31.4719,1675,NA,NA,NA,1675,NA,NA,NA,NA
98053,Solanum_stoloniferum,-110.353,31.4719,1675,NA,NA,NA,1675,NA,NA,NA,NA
120718,Solanum_stoloniferum,-109.21,31.94,1676,NA,NA,NA,1676,NA,NA,NA,NA
120855,Solanum_stoloniferum,-109.21,31.94,1676,NA,NA,NA,1676,NA,NA,NA,NA
110897,Solanum_stoloniferum,-109.21,31.94,1676,NA,NA,NA,1676,NA,NA,NA,NA
111034,Solanum_stoloniferum,-109.21,31.94,1676,NA,NA,NA,1676,NA,NA,NA,NA
68796,Solanum_stoloniferum,-110.713,32.3633,1679,NA,NA,NA,1679,NA,NA,NA,NA
69020,Solanum_stoloniferum,-110.959,33.7967,1679,NA,NA,NA,1679,NA,NA,NA,NA
72798,Solanum_stoloniferum,-110.713,32.3633,1679,NA,NA,NA,1679,NA,NA,NA,NA
73045,Solanum_stoloniferum,-110.959,33.7967,1679,NA,NA,NA,1679,NA,NA,NA,NA
98182,Solanum_stoloniferum,-110.959,33.7967,1679,NA,NA,NA,1679,NA,NA,NA,NA
98406,Solanum_stoloniferum,-110.713,32.3633,1679,NA,NA,NA,1679,NA,NA,NA,NA
69153,Solanum_stoloniferum,-106.55,32.3667,1687,NA,NA,NA,1687,NA,NA,NA,NA
73189,Solanum_stoloniferum,-106.55,32.3667,1687,NA,NA,NA,1687,NA,NA,NA,NA
98049,Solanum_stoloniferum,-106.55,32.3667,1687,NA,NA,NA,1687,NA,NA,NA,NA
69100,Solanum_stoloniferum,-110.431,31.4175,1690,NA,NA,NA,1690,NA,NA,NA,NA
73130,Solanum_stoloniferum,-110.431,31.4175,1690,NA,NA,NA,1690,NA,NA,NA,NA
98102,Solanum_stoloniferum,-110.431,31.4175,1690,NA,NA,NA,1690,NA,NA,NA,NA
4538,Solanum_stoloniferum,-110.363,31.3833,1690,NA,NA,NA,1690,NA,NA,NA,NA
4539,Solanum_stoloniferum,-110.363,31.3833,1690,NA,NA,NA,1690,NA,NA,NA,NA
121387,Solanum_stoloniferum,-110.36,31.38,1709,NA,NA,NA,1709,NA,NA,NA,NA
121388,Solanum_stoloniferum,-110.36,31.38,1709,NA,NA,NA,1709,NA,NA,NA,NA
111566,Solanum_stoloniferum,-110.36,31.38,1709,NA,NA,NA,1709,NA,NA,NA,NA
111567,Solanum_stoloniferum,-110.36,31.38,1709,NA,NA,NA,1709,NA,NA,NA,NA
4742,Solanum_stoloniferum,-110.965,33.8036,1710,NA,NA,NA,1710,NA,NA,NA,NA
73138,Solanum_stoloniferum,-110.867,31.7278,1712,NA,NA,NA,1712,NA,NA,NA,NA
120367,Solanum_stoloniferum,-109.35,32.01,1712,NA,NA,NA,1712,NA,NA,NA,NA
120372,Solanum_stoloniferum,-109.35,32.01,1712,NA,NA,NA,1712,NA,NA,NA,NA
110546,Solanum_stoloniferum,-109.35,32.01,1712,NA,NA,NA,1712,NA,NA,NA,NA
110551,Solanum_stoloniferum,-109.35,32.01,1712,NA,NA,NA,1712,NA,NA,NA,NA
121375,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
121380,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
121397,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
121400,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
111552,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
111554,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
111559,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
111576,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
111579,Solanum_stoloniferum,-110.46,31.49,1721,NA,NA,NA,1721,NA,NA,NA,NA
68863,Solanum_stoloniferum,-110.765,32.4806,1725,NA,NA,NA,1725,NA,NA,NA,NA
72872,Solanum_stoloniferum,-110.765,32.4806,1725,NA,NA,NA,1725,NA,NA,NA,NA
98339,Solanum_stoloniferum,-110.765,32.4806,1725,NA,NA,NA,1725,NA,NA,NA,NA
120807,Solanum_stoloniferum,-106.56,32.37,1731,NA,NA,NA,1731,NA,NA,NA,NA
110986,Solanum_stoloniferum,-106.56,32.37,1731,NA,NA,NA,1731,NA,NA,NA,NA
4611,Solanum_stoloniferum,-109.361,32.0261,1734,NA,NA,NA,1734,NA,NA,NA,NA
4643,Solanum_stoloniferum,-109.361,32.0261,1734,NA,NA,NA,1734,NA,NA,NA,NA
4662,Solanum_stoloniferum,-109.361,32.0261,1734,NA,NA,NA,1734,NA,NA,NA,NA
72797,Solanum_stoloniferum,-109.36,32.027,1746,NA,NA,NA,1746,NA,NA,NA,NA
98407,Solanum_stoloniferum,-109.36,32.027,1746,NA,NA,NA,1746,NA,NA,NA,NA
7382,Solanum_stoloniferum,-104.193,30.7508,1748,NA,NA,NA,1748,NA,NA,NA,NA
121385,Solanum_stoloniferum,-110.35,31.47,1756,NA,NA,NA,1756,NA,NA,NA,NA
111564,Solanum_stoloniferum,-110.35,31.47,1756,NA,NA,NA,1756,NA,NA,NA,NA
4716,Solanum_stoloniferum,-108.162,33.1734,1765,NA,NA,NA,1765,NA,NA,NA,NA
69067,Solanum_stoloniferum,-110.332,31.3736,1772,NA,NA,NA,1772,NA,NA,NA,NA
73093,Solanum_stoloniferum,-110.332,31.3736,1772,NA,NA,NA,1772,NA,NA,NA,NA
98135,Solanum_stoloniferum,-110.332,31.3736,1772,NA,NA,NA,1772,NA,NA,NA,NA
4649,Solanum_stoloniferum,-107.831,32.7497,1773,NA,NA,NA,1773,NA,NA,NA,NA
120734,Solanum_stoloniferum,-107.83,32.75,1776,NA,NA,NA,1776,NA,NA,NA,NA
110913,Solanum_stoloniferum,-107.83,32.75,1776,NA,NA,NA,1776,NA,NA,NA,NA
72868,Solanum_stoloniferum,-104.106,30.7061,1779,NA,NA,NA,1779,NA,NA,NA,NA
98343,Solanum_stoloniferum,-104.106,30.7061,1779,NA,NA,NA,1779,NA,NA,NA,NA
72829,Solanum_stoloniferum,-109.35,32.0167,1779,NA,NA,NA,1779,NA,NA,NA,NA
69032,Solanum_stoloniferum,-104.105,30.7058,1781,NA,NA,NA,1781,NA,NA,NA,NA
73057,Solanum_stoloniferum,-104.105,30.7058,1781,NA,NA,NA,1781,NA,NA,NA,NA
98170,Solanum_stoloniferum,-104.105,30.7058,1781,NA,NA,NA,1781,NA,NA,NA,NA
4467,Solanum_stoloniferum,-104.105,30.7075,1785,NA,NA,NA,1785,NA,NA,NA,NA
4468,Solanum_stoloniferum,-104.105,30.7075,1785,NA,NA,NA,1785,NA,NA,NA,NA
120896,Solanum_stoloniferum,-110.96,33.8,1786,NA,NA,NA,1786,NA,NA,NA,NA
111075,Solanum_stoloniferum,-110.96,33.8,1786,NA,NA,NA,1786,NA,NA,NA,NA
4466,Solanum_stoloniferum,-104.084,30.6967,1787,NA,NA,NA,1787,NA,NA,NA,NA
121441,Solanum_stoloniferum,-109.36,32.03,1789,NA,NA,NA,1789,NA,NA,NA,NA
121448,Solanum_stoloniferum,-109.36,32.03,1789,NA,NA,NA,1789,NA,NA,NA,NA
121450,Solanum_stoloniferum,-109.36,32.03,1789,NA,NA,NA,1789,NA,NA,NA,NA
111629,Solanum_stoloniferum,-109.36,32.03,1789,NA,NA,NA,1789,NA,NA,NA,NA
69138,Solanum_stoloniferum,-110.863,31.7214,1790,NA,NA,NA,1790,NA,NA,NA,NA
73173,Solanum_stoloniferum,-110.863,31.7214,1790,NA,NA,NA,1790,NA,NA,NA,NA
98064,Solanum_stoloniferum,-110.863,31.7214,1790,NA,NA,NA,1790,NA,NA,NA,NA
68916,Solanum_stoloniferum,-104.078,30.6847,1792,NA,NA,NA,1792,NA,NA,NA,NA
72935,Solanum_stoloniferum,-104.078,30.6847,1792,NA,NA,NA,1792,NA,NA,NA,NA
98286,Solanum_stoloniferum,-104.078,30.6847,1792,NA,NA,NA,1792,NA,NA,NA,NA
4482,Solanum_stoloniferum,-104.076,30.6877,1793,NA,NA,NA,1793,NA,NA,NA,NA
4653,Solanum_stoloniferum,-106.561,32.3667,1797,NA,NA,NA,1797,NA,NA,NA,NA
69043,Solanum_stoloniferum,-110.692,32.3733,1798,NA,NA,NA,1798,NA,NA,NA,NA
73068,Solanum_stoloniferum,-110.692,32.3733,1798,NA,NA,NA,1798,NA,NA,NA,NA
98159,Solanum_stoloniferum,-110.692,32.3733,1798,NA,NA,NA,1798,NA,NA,NA,NA
73075,Solanum_stoloniferum,-110.314,31.4433,1806,NA,NA,NA,1806,NA,NA,NA,NA
120756,Solanum_stoloniferum,-108.16,33.17,1809,NA,NA,NA,1809,NA,NA,NA,NA
110935,Solanum_stoloniferum,-108.16,33.17,1809,NA,NA,NA,1809,NA,NA,NA,NA
73196,Solanum_stoloniferum,-110.688,32.3767,1810,NA,NA,NA,1810,NA,NA,NA,NA
98043,Solanum_stoloniferum,-110.688,32.3767,1810,NA,NA,NA,1810,NA,NA,NA,NA
68799,Solanum_stoloniferum,-110.868,31.7072,1811,NA,NA,NA,1811,NA,NA,NA,NA
72802,Solanum_stoloniferum,-110.868,31.7072,1811,NA,NA,NA,1811,NA,NA,NA,NA
72834,Solanum_stoloniferum,-110.877,31.7047,1811,NA,NA,NA,1811,NA,NA,NA,NA
98403,Solanum_stoloniferum,-110.868,31.7072,1811,NA,NA,NA,1811,NA,NA,NA,NA
4565,Solanum_stoloniferum,-110.812,31.712,1814,NA,NA,NA,1814,NA,NA,NA,NA
530364,Solanum_stoloniferum,-105.4564,33.746497,1815,NA,NA,NA,1815,NA,NA,NA,NA
121504,Solanum_stoloniferum,-110.81,31.71,1816,NA,NA,NA,1816,NA,NA,NA,NA
120391,Solanum_stoloniferum,-104.1,30.7,1819,NA,NA,NA,1819,NA,NA,NA,NA
110570,Solanum_stoloniferum,-104.1,30.7,1819,NA,NA,NA,1819,NA,NA,NA,NA
121153,Solanum_stoloniferum,-104.08,30.7,1826,NA,NA,NA,1826,NA,NA,NA,NA
111332,Solanum_stoloniferum,-104.08,30.7,1826,NA,NA,NA,1826,NA,NA,NA,NA
4670,Solanum_stoloniferum,-110.687,32.3771,1828,NA,NA,NA,1828,NA,NA,NA,NA
68829,Solanum_stoloniferum,-110.946,33.8294,1838,NA,NA,NA,1838,NA,NA,NA,NA
72836,Solanum_stoloniferum,-110.946,33.8294,1838,NA,NA,NA,1838,NA,NA,NA,NA
72861,Solanum_stoloniferum,-110.862,31.7294,1838,NA,NA,NA,1838,NA,NA,NA,NA
98373,Solanum_stoloniferum,-110.946,33.8294,1838,NA,NA,NA,1838,NA,NA,NA,NA
121150,Solanum_stoloniferum,-104.11,30.71,1842,NA,NA,NA,1842,NA,NA,NA,NA
121157,Solanum_stoloniferum,-104.11,30.71,1842,NA,NA,NA,1842,NA,NA,NA,NA
120438,Solanum_stoloniferum,-106.55,32.36,1845,NA,NA,NA,1845,NA,NA,NA,NA
120381,Solanum_stoloniferum,-110.35,31.4,1848,NA,NA,NA,1848,NA,NA,NA,NA
120458,Solanum_stoloniferum,-110.35,31.4,1848,NA,NA,NA,1848,NA,NA,NA,NA
110560,Solanum_stoloniferum,-110.35,31.4,1848,NA,NA,NA,1848,NA,NA,NA,NA
69108,Solanum_stoloniferum,-110.27,31.3783,1860,NA,NA,NA,1860,NA,NA,NA,NA
73140,Solanum_stoloniferum,-110.27,31.3783,1860,NA,NA,NA,1860,NA,NA,NA,NA
98094,Solanum_stoloniferum,-110.27,31.3783,1860,NA,NA,NA,1860,NA,NA,NA,NA
4727,Solanum_stoloniferum,-110.945,33.8277,1860,NA,NA,NA,1860,NA,NA,NA,NA
69071,Solanum_stoloniferum,-110.701,32.4272,1878,NA,NA,NA,1878,NA,NA,NA,NA
73098,Solanum_stoloniferum,-110.701,32.4272,1878,NA,NA,NA,1878,NA,NA,NA,NA
98131,Solanum_stoloniferum,-110.701,32.4272,1878,NA,NA,NA,1878,NA,NA,NA,NA
121152,Solanum_stoloniferum,-104.08,30.69,1881,NA,NA,NA,1881,NA,NA,NA,NA
111331,Solanum_stoloniferum,-104.08,30.69,1881,NA,NA,NA,1881,NA,NA,NA,NA
73108,Solanum_stoloniferum,-110.862,31.715,1885,NA,NA,NA,1885,NA,NA,NA,NA
73195,Solanum_stoloniferum,-110.891,31.6739,1885,NA,NA,NA,1885,NA,NA,NA,NA
68768,Solanum_stoloniferum,-110.925,33.8467,1896,NA,NA,NA,1896,NA,NA,NA,NA
72767,Solanum_stoloniferum,-110.925,33.8467,1896,NA,NA,NA,1896,NA,NA,NA,NA
98434,Solanum_stoloniferum,-110.925,33.8467,1896,NA,NA,NA,1896,NA,NA,NA,NA
6950,Solanum_stoloniferum,-105.87,34.5199,1916,NA,NA,NA,1916,NA,NA,NA,NA
121430,Solanum_stoloniferum,-110.69,32.38,1918,NA,NA,NA,1918,NA,NA,NA,NA
111609,Solanum_stoloniferum,-110.69,32.38,1918,NA,NA,NA,1918,NA,NA,NA,NA
120988,Solanum_stoloniferum,-108.75,31.57,1919,NA,NA,NA,1919,NA,NA,NA,NA
111167,Solanum_stoloniferum,-108.75,31.57,1919,NA,NA,NA,1919,NA,NA,NA,NA
6985,Solanum_stoloniferum,-108.306,33.2583,1934,NA,NA,NA,1934,NA,NA,NA,NA
4533,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4536,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4537,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4541,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4550,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4552,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4555,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4560,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
4562,Solanum_stoloniferum,-110.32,31.4339,1945,NA,NA,NA,1945,NA,NA,NA,NA
120712,Solanum_stoloniferum,-108.08,33.35,1952,NA,NA,NA,1952,NA,NA,NA,NA
110891,Solanum_stoloniferum,-108.08,33.35,1952,NA,NA,NA,1952,NA,NA,NA,NA
149623,Solanum_stoloniferum,-104.846,31.904,1960,NA,NA,NA,1960,NA,NA,NA,NA
4738,Solanum_stoloniferum,-108.075,33.3509,1971,NA,NA,NA,1971,NA,NA,NA,NA
121131,Solanum_stoloniferum,-105.38,32.7,1973,NA,NA,NA,1973,NA,NA,NA,NA
111310,Solanum_stoloniferum,-105.38,32.7,1973,NA,NA,NA,1973,NA,NA,NA,NA
7051,Solanum_stoloniferum,-110.891,33.8183,1974,NA,NA,NA,1974,NA,NA,NA,NA
4664,Solanum_stoloniferum,-105.378,32.7022,1978,NA,NA,NA,1978,NA,NA,NA,NA
120923,Solanum_stoloniferum,-111.51,35.17,1980,NA,NA,NA,1980,NA,NA,NA,NA
111102,Solanum_stoloniferum,-111.51,35.17,1980,NA,NA,NA,1980,NA,NA,NA,NA
149629,Solanum_stoloniferum,-104.901,31.9752,1981,NA,NA,NA,1981,NA,NA,NA,NA
68758,Solanum_stoloniferum,-110.867,31.7003,1985,NA,NA,NA,1985,NA,NA,NA,NA
69124,Solanum_stoloniferum,-110.867,31.7,1985,NA,NA,NA,1985,NA,NA,NA,NA
72756,Solanum_stoloniferum,-110.867,31.7003,1985,NA,NA,NA,1985,NA,NA,NA,NA
73157,Solanum_stoloniferum,-110.867,31.7,1985,NA,NA,NA,1985,NA,NA,NA,NA
98078,Solanum_stoloniferum,-110.867,31.7,1985,NA,NA,NA,1985,NA,NA,NA,NA
98444,Solanum_stoloniferum,-110.867,31.7003,1985,NA,NA,NA,1985,NA,NA,NA,NA
120732,Solanum_stoloniferum,-108.31,33.26,1985,NA,NA,NA,1985,NA,NA,NA,NA
120905,Solanum_stoloniferum,-110.89,33.82,1985,NA,NA,NA,1985,NA,NA,NA,NA
110911,Solanum_stoloniferum,-108.31,33.26,1985,NA,NA,NA,1985,NA,NA,NA,NA
111084,Solanum_stoloniferum,-110.89,33.82,1985,NA,NA,NA,1985,NA,NA,NA,NA
4903,Solanum_stoloniferum,-111.51,35.1685,1988,NA,NA,NA,1988,NA,NA,NA,NA
120901,Solanum_stoloniferum,-110.94,33.83,1991,NA,NA,NA,1991,NA,NA,NA,NA
111080,Solanum_stoloniferum,-110.94,33.83,1991,NA,NA,NA,1991,NA,NA,NA,NA
